,Datetime,Tweet Id,Text,Username
37,2022-09-19 02:19:53+00:00,1571685478251859969,"I truly had a great weekend! @LSUfootball won! @Saints lost and that’s on them but @TomBrady is, according to @LSUBeatTweet, a “whiny…#itch” But I went on a boat ride after the game &amp; that’s everything. #Louisiana",marsannegolsby
38,2022-09-19 02:18:34+00:00,1571685146243506177,Ewwww this makes me itch 😂😂😂,Davoh79
39,2022-09-19 02:17:34+00:00,1571684897093197824,@thealexstorm I want to ring announce again so badly… got the chance and now I have the itch lol,Big_Mo83
40,2022-09-19 02:04:23+00:00,1571681577746288640,Idk but it’s making me itch,AyeYoD1Flem
41,2022-09-19 01:46:35+00:00,1571677101325185024,@BBLiveUpdaters I told y’all!! I’m a man. I knew Monte didn’t want anything long term with Taylor. It’s be over 70 days. Monte and Taylor both had an itch that needed to be scratched! This relationship isn’t going past the CBS GATES!!,JThornsjr
42,2022-09-19 00:39:02+00:00,1571660101903347714,@CinnamonChichi @PH_Prof1 You are one cruel *itch!,LindaJa47377725
43,2022-09-19 00:37:25+00:00,1571659694946787329,"@bpridgeo The odds of a slice of bread falling buttered side down is directly proportional to the cost of the carpet. 
Just when you’re up to your elbows in grease, your nose will itch and you’ll have to pee.",RichardImmoos
44,2022-09-18 23:56:09+00:00,1571649308738347008,@lilwldchld I dread jury duty. That much time away from my phone would make my brain itch.,LAMPphotography
45,2022-09-18 22:41:32+00:00,1571630531460096000,"""See How They Run"" was very cute and fun, scratched that itch of waiting for the new ""Knives Out"" movie",janetherevelatr
46,2022-09-18 21:32:31+00:00,1571613159911211009,@jacobkornbluh Twitter friends do you recognize this bigoted *itch?,gailyRN
47,2022-09-18 21:17:36+00:00,1571609407535943680,"@DanielButlerMD @ZachBailowitzMD @sakeen_k @itchdoctor The #1 toughest problem in itch. Can start w/spinal stenosis/disc dz affecting a nerve https://t.co/MCXvxYvjE6, then paradoxically enhanced sensations of injured areas, and the itch can generalize - https://t.co/FJvsmw2aZw  - emerging roles for astrogliosis in the spinal cord.",drshawnkwatra
48,2022-09-18 19:55:30+00:00,1571588744674938880,Really getting the itch to start playing @TheDivisionGame again 😬😬😬😬,Bobby_Barraza
49,2022-09-18 17:54:48+00:00,1571558370192007169,This new pre makes my lips fucking itch and get chapped I don’t like it but I don’t wanna buy a new one bc that’s more to move when I move,shhmeka
50,2022-09-18 15:05:54+00:00,1571515867497746434,That tattoo itch is worse than getting the tattoo… 😒,garyn_renee
51,2022-09-18 14:28:12+00:00,1571506378082234368,I took 2 shots of espresso before my workout and my ass is def spazzing…..I should’ve done this before. This like c4…without the itch.,RemedyLovegood
52,2022-09-18 13:02:19+00:00,1571484766477721600,"@Nurse_meangirl @swizzybop203 Real bills &amp; situations shouldn't be a problem for a real man paying his own stepping out to keep a woman company at her place. LIKEWISEcapitalized, she's handling her own real bills &amp; situations just got an itch needing momentarily scratching from guest not roommate👀😅☺️✌🏿",Dveegoodnite
53,2022-09-18 08:07:01+00:00,1571410450574880768,If you got an itch know where to scratch.,Ediiechaidez
54,2022-09-18 07:23:06+00:00,1571399400194469888,When I wear my earplugs I’ve noticed a lot of bass makes my ears itch 😥 Lmaoo help,kalliohton
55,2022-09-18 05:26:19+00:00,1571370009187811331,"KNOW I CANT MOVE ,END I HAVE AND ITCH ,CAN YOU BREEZE BARELY DAD SMELLS LIKE GAS ,ITS SO DARK DAD ,HEY IS THERE ANYTHING YOU CAN DO ,NOT TILL THE FIREMEN GET HERE,WERE GOING TO LOWER YOU DOWN SOME WATER,NO I DONT LIKE WATER ,I WANT POP ,WHAT KIND JIMMY AHHH SPRITE",seanagan11
56,2022-09-18 05:05:52+00:00,1571364862131081216,Idk why but as a man I would never scratch or itch my balls in public that’s just sick idk how y’all do it IN PUBLIC,Tearit777
57,2022-09-18 04:02:04+00:00,1571348805223841792,Mariners are getting that busta itch in September again aren't they?,TheLTFiles
58,2022-09-18 03:58:31+00:00,1571347911983927298,"@sadasssteph NAHHH LMFAOOO DA "" ITCH""😭",cHente_47
59,2022-09-18 03:08:16+00:00,1571335269676204034,Got that tattoo itch,Digital_Dope6
60,2022-09-18 03:00:56+00:00,1571333422739783681,I have a phantom itch that feels pretty real. https://t.co/FY3NWre9a7,msprairierose
61,2022-09-18 01:23:50+00:00,1571308984237264898,"8:21 pm with a lot of ish to do in the AM, but the ""get out the house itch"" is chomping at me. I've been inside 5 days",LuvOfALibra
62,2022-09-17 23:53:11+00:00,1571286174911660034,bling bling bling….B*ITCH IS MAD,danyeboi_
63,2022-09-17 22:54:53+00:00,1571271502137270273,@TomiLahren Republicans are kidnappers these days. I guess assaulting police officers didn't scratch that itch they apparently have.,RobertA17435306
64,2022-09-17 22:11:56+00:00,1571260692103151619,The mosquitos are so bad at Chincoteague island that the local drugstore bottles their own anti-itch cream 😭 https://t.co/PVTZ3n8hIn,paigebyerly
65,2022-09-17 21:22:21+00:00,1571248215931998209,"Race day! Something I wouldn’t think I’d be saying, but cool to be back to scratch the itch.

Race City, USA ➡️ Williston Basin Speedway

Run it! https://t.co/0VyzAKFd2v",BDurward
66,2022-09-17 21:06:32+00:00,1571244236502171648,I hope my client didn’t see me in my nose in they RING system lol literally was just a quick itch 🥹,__saidbyloren
67,2022-09-17 19:53:03+00:00,1571225743157256194,Wow what the heck does it mean when your left balm itch the same time as your right foot 🦶 🤔,Shakirrya
68,2022-09-17 19:43:09+00:00,1571223249345806337,I got to scratch my #SouthIndian food itch so hard today! Who knew Long Island was the secret spot??? https://t.co/ybYViEumKX,Foamyrokks
69,2022-09-17 19:39:39+00:00,1571222368223125505,Lmao. Wtf would even want to be apart of this shit. Does his ass itch or something 🤣🤣🤣🤣🤣🤣,DeeMarley16
70,2022-09-17 17:32:54+00:00,1571190471178817540,BreAsha make my ass itch. Always wanna brag on her pieces.,westvenchy
71,2022-09-17 15:10:09+00:00,1571154547074007043,"I have said this before and it bears repeating but I think part of the reason I love @DeathbyDyingPod so much is because it scratches that same tonal/aesthetic itch as #OvertheGardenWall—it’s such a specific combo of dark comedy, whimsy, and genuine pathos I’m ravenous for more.",lauren_grace_t
72,2022-09-17 15:08:24+00:00,1571154107741908995,"@peteysdaddy Dont be afraid to order a mocktail. Get something wonderful in a martini glass. You'll be surprised how much the ""itch"" will go down.",HannahDuggan6
73,2022-09-17 14:52:41+00:00,1571150152848801794,there’s something about the beatles music that scratches an itch in my brain,saradanio
74,2022-09-17 13:06:49+00:00,1571123510063529988,I have such an itch to play the #mwii bet right now it’s UNREAL,VaxxAttacks
75,2022-09-17 05:27:04+00:00,1571007811970273280,Found the w itch,VoienBrian
76,2022-09-17 04:23:34+00:00,1570991831592357894,@taylorlee401 Some bad calls are easy to forgive but then some make you itch and pace and lose your “classy” real fast. 🤣🤨,CaskeySloan
77,2022-09-17 04:23:05+00:00,1570991706287505409,I’m sorry my girl kiwi but lnt scratches an itch,freakcinemas
78,2022-09-17 04:02:07+00:00,1570986433162379264,"yeah yeah yeah is the best one imo. it scratches the same itch that dont know what to do did.

hard to love is great, but it's a bit weird to give rose another solo considering we got 20 minutes of new music after 2 years (and rose is my bias)",AlexanderZhengY
79,2022-09-17 03:39:41+00:00,1570980787528568834,"@AIexanderHD @Crimsn_ I was 11 when phantom came out. I know they’re bad but they hit the nostalgia itch just right, I love ‘em.",OrcusVaruna
80,2022-09-17 02:46:13+00:00,1570967329315618816,@MayoIsSpicyy Itch Slap the Ho 😵,BsConald
81,2022-09-17 01:20:33+00:00,1570945770484019200,I got a pimple on my back near my butt and when I go to itch it hurts like hell so simple answer is don't freaking itch it cuz you know it'll hurt is what I tell myself,wanderingsmser1
82,2022-09-17 01:02:58+00:00,1570941347124879360,"@AlexKinnee @Steam I love it, it's my favorite device right now. It really scratches the itch for retro gaming. Setting up emulators and running old console games is a breeze. Unlike a gaming desktop it's super easy to hook up to the living room TV.",tlhunter
83,2022-09-17 00:39:23+00:00,1570935411756920832,"@Arbeit_Fish good to know! i really just want to read 1 theory book just to scratch that itch, so if u know anything better…!",tamphopho
84,2022-09-16 23:49:39+00:00,1570922895098146817,@therealpinoyrob @BackToTheRing Business wise since Logan signed a contract this probably was done to use him in a big match and give him more of an itch. HHH could be enticing him to become a semi regular part timer or get a Rhonda run to stick around for a few months.,ImWhatUrNot
85,2022-09-16 23:33:37+00:00,1570918859619864577,@jallen1985 That som'itch makes it so easy to not like him,BoiJuanda
86,2022-09-16 23:05:45+00:00,1570911849759252480,Game prep for @SIU_Football at Northwestern began with lunch in Champaign with @SIU_Baseball living legend Itch Jones and UI Coach and SIU alum Dan Hartleb.  @mtrude57 https://t.co/0mbZbFwS5E,MikeReisSIU
87,2022-09-16 23:01:47+00:00,1570910850877370370,I know I am allergic to flowers but sometimes I just want flowers. I picked one today and it's so pretty but my eyes itch,TiffanyZeyer
88,2022-09-16 20:32:57+00:00,1570873395927187456,@MysterySolvent Where to buy Jock itch spray,ottis41
89,2022-09-16 18:51:50+00:00,1570847947331604481,@l78lancer Bret Farve is a simple som itch,omeallain79
90,2022-09-16 18:35:56+00:00,1570843948201160704,"We entered the previous two matchups waaay more banged up than this AND with backup QBs. 
Brady was ""itching"" to roast the Saints then too.
An athlete can ""itch"" all he wants: the game is decided by TEAMS between the white lines.
He's missing the interior of his line and LT btw",whodat2835
91,2022-09-16 17:15:41+00:00,1570823750878392321,niggas been making my ass itch lately,callmedollee
92,2022-09-16 16:20:44+00:00,1570809924392996864,Noah Kahan scratches an itch I only thought The Lumineers could,KaylieRuderman
93,2022-09-16 15:36:29+00:00,1570798787815415809,"@brenmcl Not scary at all, I always feel an itch to journal or write down my thoughts to record it. But do I need to? Should I feel guilty for not?

How often do you just sit and think without your phone in your hand or putting pen to paper?",chasyadove
94,2022-09-16 15:31:54+00:00,1570797634641862657,Ppl really make my ass itch 🙄,Talk2PriNice
95,2022-09-16 14:58:48+00:00,1570789302719881219,"Jason and I had been so young, consumed by passion and lust. 
Being with him again was something familiar a satisfied feeling of an aching need soothed. A long-ignored itch scratched. 
Can one be bound by the finality of only falling in love once and 
forever? #FridayKiss https://t.co/TCxGkq6b9C",CMKehSTORIES
96,2022-09-16 14:14:35+00:00,1570778174916825090,This cooler weather is giving me the itch to get back to endurance racing 🤔,off_the_cadena
97,2022-09-16 13:21:03+00:00,1570764704422965249,Anyone here have a one shot comic written they want drawn? I can’t promise it’ll be fast but it’s been a few years since I did sequentials and I’ve got the itch again.,MarcTOuellette
98,2022-09-16 12:45:52+00:00,1570755849605509122,"@awbroussard05 @JackPosobiec @12 I’m sorry to hear that. It never makes it feel better, but you’re probably better off that it happened then rather than later. My 1st wife got the ol’ 7 year itch after 2 kids and dropped me. I had just finished getting my BS and got hired by US Customs as a Special Agent.",Hershofoingar
99,2022-09-16 10:17:35+00:00,1570718531293171712,"@Fidooblius @crevicedwelling View, me: scratching an itch on my arm only to get a severe wave of sensory overload for 5 minutes before pretending it never happened",zara_storm
100,2022-09-16 09:29:07+00:00,1570706337600012288,"@aitomari00 If looking to scratch a competitive itch? Not the game
If just trying to find a fun new way to play? Perfect for messing around while also still feeling rewarding when you do well

Sometimes you get dogpiled and can't do much but get some friends to play too and it'll be great",YourNickGilbert
101,2022-09-16 08:40:43+00:00,1570694157634768901,@TheRealToaster @0xtuba I would actually encourage Go as a first “real” programming language. I have found the best path to mastery to be writing something to scratch an itch.,gedamore
102,2022-09-16 06:56:17+00:00,1570667874683097089,@MariannaPecora @RepMTG Sue the (w)itch!,1TrueZ_Man
103,2022-09-16 03:29:00+00:00,1570615711302815744,"@ochocinco I’m with you bro, makes me itch",RIkMcfilth
104,2022-09-16 02:55:47+00:00,1570607352482762753,@xzakandgacnewsx Do u have any itch cream if not put a hot rag over it keep an eye on it,Emelyd_1993
105,2022-09-16 02:08:55+00:00,1570595556006952961,Scratched an itch i didn’t know I had… well done 👏🏼👏🏼👏🏼👏🏼,BrandoRodriguez
106,2022-09-16 01:45:20+00:00,1570589620412510211,@DondlePercy @ClaudetteGGibs1 Haha! Just watching those lashes makes my eyes itch.,Catheri121
107,2022-09-15 23:07:37+00:00,1570549928811982851,MTG is one sick €itch!,LisaSeaman8
108,2022-09-15 22:33:49+00:00,1570541425565245440,@MidCenturyProud I agree!! I’m a man. I can tell Monte is into Taylor seriously. They both had a itch that needed to be scratch. That’s all it was!!,JThornsjr
109,2022-09-15 22:15:17+00:00,1570536760786165761,"LITERALLY!!!!!!😭
I can’t even itch it",lilifrancisco13
110,2022-09-15 20:31:12+00:00,1570510566967619585,@JudgeJeanine You're a hateful *itch! https://t.co/esdOKD5ntt,mikesinaz
111,2022-09-15 20:30:47+00:00,1570510461539610624,Man it's so hard being patient about playing golf next week lol I'm way too excited. Someone come to the driving range with me so I can scratch that itch 🤣,BloodTitanTV
112,2022-09-15 20:08:21+00:00,1570504814840414209,@JoeAllenNewman @headdock @jinks462 @Bilked2TheBrink @FLSpacePort @ThomasKlineMD @Wanita1 @JenSawyer5 @CanadaPain @SandraEmery7 @WizardPuzzle @ravensspirit68 @BabsRags @Heather98323492 @ChrisNeuen @Colo_Trumpette @TerryShinshock @CMerandi @GeneW22614687 @KatTwisted @D321Debbie @MaryinKansas @GOP @IntlCrimCourt @supportprop @life_is_art___ @ibdgirl76 @CIAAG_Lauren @Shasta_Rayne @candiomercer @Katamac1967 @FBI Thank you for answering. Morphine makes me itch like crazy when injected.,sexton_cecilia
113,2022-09-15 19:35:56+00:00,1570496659968397314,I’m getting the midoriya itch again. I like drawing him ❤️ #MHA #BNHA #animetwt #animefanart #anime https://t.co/1NEwprOVse,MrsFryzArt
114,2022-09-15 18:07:12+00:00,1570474326993895426,@JacinthePayant Sympathize with urge to scratch the itch in the unreachable areas of the back.,tugalex
115,2022-09-15 17:51:36+00:00,1570470403352698881,It’s been a week and my monkey pox vaccine spot still doesn’t itch did they do it wrong????,BrendoDrake
116,2022-09-15 17:40:58+00:00,1570467725683605504,does anyone know if i can put anti-itch cream on my mpx injection site lol,gaythembo
117,2022-09-15 16:37:23+00:00,1570451725231992832,ppl that abandon animals / get animals and then rehome them bc of their own carelessness make my skin itch idk,333JPTR
118,2022-09-15 15:24:39+00:00,1570433420018450432,@CJMC1987 Annoying af but your balls don’t have to itch 🤣🤣🤣🤣,ThePoshSessions
119,2022-09-15 13:40:28+00:00,1570407201193463808,@mikemaro29 @GolfTravelerJoe Haha ain’t gonna stop me!! Been playing with it for so long.. at least now I have some meds to control the pain. Already got the itch to play. Almost been a full week since I’ve swung!,bPardini10
120,2022-09-15 13:35:23+00:00,1570405923658813441,Sped up songs really scratch an itch in my adhd brain,jahsquiatt
121,2022-09-15 12:46:29+00:00,1570393618241957890,Once again getting the itch to only shoot black and white film photos,marcmangra
122,2022-09-15 10:28:49+00:00,1570358972649185287,"Not much besides lone vulcan hits the itch this month, considering its that and or flame all dragon",Caboose_ED
123,2022-09-15 08:19:08+00:00,1570326336581017603,My head itch so fuckinggggggg bad 😭,whydre_whytone
124,2022-09-15 07:28:52+00:00,1570313686635642884,Itch don't tell me that you model if you ain't been in Vogoue,ardiemcfly
125,2022-09-15 05:58:15+00:00,1570290882380963845,Gabe Itch,Kaitastrophe__
126,2022-09-15 04:14:49+00:00,1570264851175428098,"lmaooo i hate allergies, the palms of my hands itch so bad",didgeri_dallon
127,2022-09-15 03:16:50+00:00,1570250260852932609,@blonde_opinion Time to scratch that itch?,MMcCalvin
128,2022-09-15 03:06:52+00:00,1570247752235491328,Today is my 7th workiversary @IllinoisStateU No 7 year itch here as I was so busy today that I completely forgot what day it was until my awesome ISU Admissions family wished me a happy workiversary. #worklife #workiversary #thankful #redbirdproud https://t.co/jw8j2dRdvQ,BrandenD_ISU
129,2022-09-15 02:17:47+00:00,1570235400119291904,sometimes patting this head for an itch don’t be enough. i be needing to scratch my scalp with every nail i have on my finger. 😩🙃,zaihaaaa22
130,2022-09-15 01:14:43+00:00,1570219529237835777,Scratching the itch on my ankle makes me feel like a slut,777cxneja
131,2022-09-14 23:22:35+00:00,1570191309482397699,That preworkout itch bring out the crackhead tendencies 😂,thecurlygirlgab
132,2022-09-14 21:34:45+00:00,1570164173337927681,"I absolutely LOVE nerding out about music! @alancross very much helps me scratch that itch. This episode of the @OngoingHistory talks about how music affects your brain &amp; your body. Some really fascinating stuff! 
I highly recommend you check it out! 🤘
https://t.co/3kuUxHk1zV",schneidz
133,2022-09-14 21:06:01+00:00,1570156939019194368,I’ve been getting the itch to get back into game design after a very long hiatus…I want to start back on my games yet start fresh and on a new one 🤷‍♂️ yet writing and running a homebrew campaign is taking all my time lol,unkagames
134,2022-09-14 19:31:41+00:00,1570133202764988416,@nattybeamz Can you use an anti-itch cream on it?,AndrewWiskow
135,2022-09-14 18:21:05+00:00,1570115432559828993,@iUsedToBeADuck Because we enjoy peace. We dont have the same itch yall have for problems,Big_Lip_Bandit
136,2022-09-14 16:35:50+00:00,1570088947774095362,"“White people’s insatiable desire to center themselves… it’s an addiction and distraction.” - @stewartdantec 

If this ain’t the sermon and benediction! 

Some white folks refuse to fight their  ITCH OF WHITENESS to just sit back and not disturb PURE BLACK JOY… IT’S A DISEASE! https://t.co/x9N6WeJb3I",DM_UrFuturePrez
137,2022-09-14 16:05:10+00:00,1570081231248785409,Join me in a few minutes as I talk live with @DrJoelGelfand on the landscape of novel therapies in psoriasis. I’ll also be talking about #itch with @itchdoctor (4:40 pm) and we’ll collab on some cases later. Full agenda here: https://t.co/SZLWk2udGz #DermWeek2022 https://t.co/NRjQqUPPKT,drshawnkwatra
138,2022-09-14 14:18:10+00:00,1570054300738486274,Waiting for the www to loose their minds because Megan doesn’t have a resting *itch-face.,EmanuelHead57
139,2022-09-14 13:35:58+00:00,1570043680966189057,I have such a strong constant urge to itch my balls through my shorts and women would never under this,on_fire_man
140,2022-09-14 13:31:53+00:00,1570042654620000256,Drinking the most delicious smoothie and it’s making my throat itch but I can’t stop,divababy_fun
141,2022-09-14 07:21:19+00:00,1569949398226055168,@ShateriaWright Just had this exact convo today. Shows just make my itch stronger.,MrBurks206
142,2022-09-14 04:20:29+00:00,1569903891776679936,@TheRachelFisher WOOF. just makes my mouth itch.,tentwentysixpm
143,2022-09-14 03:49:48+00:00,1569896167303008259,"This is a @4CPcomics classic- huge recommend for anyone trying to scratch an 80s itch.

https://t.co/ZfGFbWGf5m",JoshLandesWAMC
144,2022-09-14 00:15:15+00:00,1569842174229094401,I love my natural hair but I’m getting an itch to get a 40 inches straight weave 🥴,Gabrieliticaa
145,2022-09-14 00:14:07+00:00,1569841888970313728,Thank goodness for @RichyStevenson curing the itch. #LetsGoAces,YagaBomb24
146,2022-09-13 23:49:57+00:00,1569835808471019520,"@In_Otter_News2 Finally, I got to scratch that itch that has been driving me crazy for the past hour. 😂",MSgirl29
147,2022-09-13 23:03:43+00:00,1569824174604189698,"You fall I pick you up, I fall… %itch I’m still falling, splat now I’m dead! Watch them ¥itches Say they love you out of emotion, I need you to really be meaning dat shit because life too short💯",dLemStylez
148,2022-09-13 22:46:17+00:00,1569819786271666176,I’ve got that “let’s buy some paper/notebooks” itch when I very well know that I have unused notebooks in the house.,DougSchlesser
149,2022-09-13 22:23:59+00:00,1569814174988910593,@_AreaDan Hell of an itch,bushmush
150,2022-09-13 22:16:18+00:00,1569812241507303424,Find this itch! https://t.co/jR31im0MMo,PBowman1of2
151,2022-09-13 21:25:38+00:00,1569799491930230784,@ChadLeistikow @Big12Refs Had an itch,iahawkeyelover
152,2022-09-13 21:09:21+00:00,1569795391423406080,"@Yes_that_Gary For sure.  We aren’t moving anytime soon.  But I get the itch to go all the time, so I am always looking to see what’s out there",BHinFlorida
153,2022-09-13 20:51:18+00:00,1569790847759032324,@Wicky_dubs_WX I only wish that worked for me. Astigmatism is a *itch.,stormmom5
154,2022-09-13 17:48:15+00:00,1569744781873397763,"what superstitions do y’all believe in ? 

- if my hand a likkle itch I rub it in my pockets cause money coming 😭🤣",_BayBey
155,2022-09-13 17:34:40+00:00,1569741366196080641,Hey could you do me a favor?? I got an itch I just can’t seem to get… yeah it’s about 2 inches up my ass… I’ll tell you when you got it. Thanks.,Anarcho_UwUism
156,2022-09-13 16:58:12+00:00,1569732187255177219,What's the difference in Maryland crabs in North Carolina crabs they both make your balls itch https://t.co/MKWaLfpZqB,TomWils72591516
157,2022-09-13 16:57:56+00:00,1569732122847453185,"Listen, I don’t know how I’m feeling right now. But it’s been 70 days - I’m treating this like Arya and Gendry. Tay had an itch and this helps her game. Hopefully she uses him for his tie breaking vote and puts him on the block next to Turner. #BigBrother #BB24 #",princededwards
158,2022-09-13 14:43:00+00:00,1569698164294438913,the virgo itch to reorganize all my furniture on a whim,vioIeta_
159,2022-09-13 12:52:34+00:00,1569670371648970752,@Jim_Jordan 100a itch. but thanks for continuing to stoke those partisan fires.  Karma is abitch.,ChuckHenson1
160,2022-09-13 07:39:18+00:00,1569591536127467522,My throat itch so bad,XoTeetee
161,2022-09-13 04:17:16+00:00,1569540690874634241,"Everything has paid off this year! Every bit of pain, torture and wound paid back, all the betrayals and hate meant nothing and all my enemies ""victories"" amounted to a bad itch and reduced to ashes...irony indeed.",AssyGaming_RBLX
162,2022-09-13 03:15:02+00:00,1569525032183013377,“The lies you tell make my ass itch” 🤣,Mikalaaaaaaaaaa
163,2022-09-13 02:51:30+00:00,1569519107355066368,@PrettyTrill_OG She doing alot making my ass itch,ohheyjass
