,Datetime,Tweet Id,Text,Username
32,2022-09-17 17:47:41+00:00,1571194193317347329,"I’ll keep my rash comments to myself, LOL! Is it game time yet?!",atillerson_
33,2022-09-17 17:34:42+00:00,1571190925191258112,@Splayden @HeeezyR6 @BriceMcDizzle 😂😂😂😂😂😂😂😂 yeah I’m done with these fecal matter and STD boys Mr. Poo and Raider Rash,jorvonte123
34,2022-09-17 06:39:24+00:00,1571026015006388225,"@brianoloughlin9 @aintscarylarry @RonFilipkowski @HeatherThomasAF That's OK; we're all welcome in Satan's realm!
Say, have you noticed an itching rash on your tail, after popping in &amp; out the Gates of Hell several times in the same day? Mine's coming back, so I wonder if any other demons suffer similarly. Brimstone lotion helps...",StramboEngr
35,2022-09-17 05:19:45+00:00,1571005969328640000,"@dominos It's health hazard to deliver all night in heavy rain without a sturdy rain coat. Stay dry and warm #pizza🍕 drivers. Try Quick dry shorts, and leather shoes ankle high shoes to avoid rashes and ankle bugs. https://t.co/ni3twuAAQT",PrivateHicks
36,2022-09-17 04:29:52+00:00,1570993414010974208,This is frightening. I believe you would see a rash of suicides. We don’t get enough for rent and food now. Forget medicine,nancyradle
37,2022-09-17 03:19:37+00:00,1570975737913679879,Wanna test your patience? Have your toddler be an ER patient. 🥴 prayers for E appreciated. Fever won’t break &amp; he got a bad rash all over. He’s one unhappy baby.,_williams_tim
38,2022-09-17 02:38:46+00:00,1570965456416296961,If a brand only has waist sizes for their pants. I’m leaving the site expeditiously .,RobertA_Rash
39,2022-09-17 01:58:42+00:00,1570955374265790465,Banged up my elbow on my knee and got some road rash. Not sure how they hurt because most the pains in my toes,ColinDetroit
40,2022-09-16 23:57:56+00:00,1570924982238334976,"@ngdpc1 I get what you're saying, but my daughter had a rash on her legs for months...removed gluten without avoiding plant foods or *anything* else and it cleared up in a few weeks.",Mykel_HC
41,2022-09-16 23:45:12+00:00,1570921774774353922,Ready to have a GOOD weekend with y’all down at Rash Field 🤝☁️ https://t.co/rwJiLR1UeY,akoistory_
42,2022-09-16 23:21:52+00:00,1570915904099319809,@elly71 I had a reaction like that that was sort of football shaped in the same exact spot after every Covid vaccination. I had Moderna four times. Got a “vaccination rash” each time. The first one took eight days to show up. The others showed up on the same day.,rhenigman
43,2022-09-16 22:02:22+00:00,1570895896094863361,It’s GAMEDAY y’all! Check out this week’s program. ❤️🏈🖤 https://t.co/R32otH3ShO @ Rash Stadium https://t.co/ZjCrVACxtJ,hcavitt
44,2022-09-16 20:14:38+00:00,1570868783878918144,"Me! I have very bad rash on my arms and legs and no, I haven’t been on poison ivy either.
It’s SO weird!
I have topical cream, but also have been taking Reactine to lessen the itchiness and it seems to be working.",marian_kwok
45,2022-09-16 19:10:22+00:00,1570852614207844352,"I had a rash on my arm so the doctor gave me some medication. Its clearing up but now I am having an allergic reaction to the medication with extreme itchness on my legs.  

Please make it stop!",AmandaFakira
46,2022-09-16 18:50:33+00:00,1570847623501979651,Thank god I work from home cause I just belted out the beginning of A Rash Decision by INK,thebleghwitch
47,2022-09-16 15:55:12+00:00,1570803497465171968,The rash that Katya talks about in read u wrote u is specifically referencing my ex who despite me booting him from my life on more times than I can count will not leave me alone,_jakemart
48,2022-09-16 14:49:39+00:00,1570786999635955714,"Update: got a new sling so my elbows been resting a lot more comfortable and been taking a lot of stress off my shoulder trying to keep it steady. 

Leg is still really bruised. 

I’ll probably clean the road rash tomorrow at work or before I go in. https://t.co/lFyUR7EgDE",SawftFox
49,2022-09-16 14:47:13+00:00,1570786390610423810,"@hapurvis Yeah I saw that when I was looking up rashes but it all seemed to say that the rash appears after the fever, but hers came at literally the exact same time and she was completely normal merely hours before. And her temp is just 99 so that’s not a bad fever at least. Idk 🤷🏻‍♀️",prolife_mama
50,2022-09-16 14:40:23+00:00,1570784669129674752,"We leave for the beach tomorrow. This week has been a shit show, my plans to have someone watch Gwen so I can pack today were ruined because she had a rash appear out of nowhere yesterday that is now covering her body, and a low fever. I’m so done with life rn 🙃🙃🙃",prolife_mama
51,2022-09-16 12:42:32+00:00,1570755012061712386,"…”mild itching or rash”
#VOgold",MattGouldtv
52,2022-09-16 09:59:56+00:00,1570714089764327424,"So happy I can celebrate Rash Hashanah next week with a @PhilRosenthal, Somebody feed Phil marathon!!",md_bills
53,2022-09-16 04:22:06+00:00,1570629071780065283,"saying i have a weird rash on my arm: socially acceptable, a casual dinner convo. saying i have a weird rash on my coochie: maybe don’t, taboo, frowned upon. as a society we need to work on deconstructing these norms, in this essay i-",lizzard_29
54,2022-09-16 03:13:49+00:00,1570611886839992320,"@CastAwayOne1 @mpshield90 @WatcherAfar Or chicken pox; rash resolves itself but lies dormant in one's nerves until years, decades later, it reemerges very painfully, as shingles. Or the recent findings that Epstein-Barr infections cause multiple sclerosis years later. Etc! /end",ColleenLW
55,2022-09-16 00:22:44+00:00,1570568832955326464,"As I flip the switch from Team FIRE to Team Overdrive, I must give one final shoutout to this guy! You have been a mentor and a friend. I appreciate you so much! Thank you @Matt__Rash!! I’m gonna make you proud!!🔥#LifeAtATT #FIRE #OVERDRIVE #BOSSLADY https://t.co/62Gv2CAd2H",CindyLSac
56,2022-09-15 23:54:56+00:00,1570561837779005444,"Travis P dad is coming to help assist us contacting  the Tribe. He's taking Travis on the helicopter ride we took last spring 2021. Google septis , look at my rash. I was told * I don't know * * delusional * sparta mercy top notch medical geniuses;) I was a fool. They almost W. https://t.co/LAUHlaS5Xk",daisyelow
57,2022-09-15 22:29:16+00:00,1570540277747838976,"Labs included negative Aspergillus GM, Cocci serum Ab, Histo Ur Ag, Crypto serum Ag, sputum cultures, AFB Cx, Quant, PCP sputum PCR. 

On D3, he is noted to have a maculopapular rash in upper extremities which is evanescent; hypoxia resolves.

GI was consulted for colonoscopy.",UTHealthSA_ID
58,2022-09-15 20:41:36+00:00,1570513184720822273,@ObaatanAkua He's still a child and is being rash. He's not got 1single tear for his grandmother,weus51442734
59,2022-09-15 20:36:34+00:00,1570511919102164992,"All this time, when people said “TMI” to me (and they often do), I just assumed they were saying “Three Mile Island” …as in your graphic personal rash description Chris is making me want to meltdown.",drchriswinter
60,2022-09-15 19:24:54+00:00,1570493882290540549,@MegReeceBrown @Mebane_Rash @McDowellTechCC @MegReeceBrown IKR.😌,McDowellTechPrz
61,2022-09-15 18:34:55+00:00,1570481302498942976,i just know it would give me a rash !,ilovebucees
62,2022-09-15 17:28:41+00:00,1570464633105907714,@ToiStory @Gypsymuvaa Rash decision in 5 minutes can ruin your life,Sheglar_GD
63,2022-09-15 16:40:58+00:00,1570452627707822085,@elizabethbreh Please tell me there was a case with a rash,nLopretzel
64,2022-09-15 15:34:42+00:00,1570435951276720129,"AANP Fellow Susan T. Voss presents the first #AANPFall dermatology session where she discusses benign lesions and rashes. Voss also describes appropriate workup and differential diagnosis, along with treatment options. #NPsLead https://t.co/RzDRniYWL4",AANP_NEWS
65,2022-09-15 13:16:42+00:00,1570401221327953928,@emlybrthomas @Mebane_Rash 💁🏼‍♂️ https://t.co/1BDXAvwkWv,McDowellTechPrz
66,2022-09-15 13:06:04+00:00,1570398544405889031,"So great to have you here today, @Mebane_Rash!👊🏼",McDowellTechPrz
67,2022-09-15 02:24:12+00:00,1570237012430716928,@BendyStraw452 @TheCutManMMA I didn’t say u did. Making a blanket statement. No rash here.,wangs__
68,2022-09-15 01:59:17+00:00,1570230744055939072,It's the the best way possible for Ethan to take prescription pills so he can ease off stress and the rashes will clear out he's gotta do more so he doesn't irritate #DrPimplePopper,BroGod4Life
69,2022-09-15 01:51:35+00:00,1570228807680012290,"@DougCoupland As a US resident I must say,  don't do anything rash.",foolcapacity
70,2022-09-15 01:45:39+00:00,1570227311739342848,Ethan tried everything to put on his inner thighs that has rashes and it's pointless he's gotta be saved by Dr. Lee hopefully #DrPimplePopper,BroGod4Life
71,2022-09-15 00:13:42+00:00,1570204171101507586,Good luck @ShockerBowling,Sean_Rash
72,2022-09-14 20:11:05+00:00,1570143118334521344,10 Most Common Skin Rashes On Black Skin https://t.co/IOWaaG4r0Y via @blackdoctor,chacolatez67
73,2022-09-14 19:54:00+00:00,1570138816383537153,@LeoRisingVIII Literally have a rash-like scarring on my thigh made of hives. I—,blaqueword
74,2022-09-14 17:10:41+00:00,1570097718504079365,"🤐🤐🤐 but people will still call my uncle a bigot, racist, and partisan. That’s okay though what else can you expect in our politically fractured America where recency bias and rash emotional decisions plague free thinking, logic and reason.",JeffAsh23
75,2022-09-14 17:05:19+00:00,1570096366772183045,"I had a bad allergic reaction to sulfur from a sauna this week that scarred the inside of my throat and gave me a nasty rash on my thighs.

Completely forgot saunas bump sulphur. Never experienced what my allergic reaction to it is before— now i know.",blaqueword
76,2022-09-14 16:58:09+00:00,1570094562160570369,"@professorNFT UGH I hate it! I have eczema &amp; am allergic to the sun so I wear it to avoid the bites that are more painful than the heat rash &amp; eczema irritation yet here I am… full of bites, rashes &amp; scabs… WORTH IT though! Can’t wait to go back",singleserving
77,2022-09-14 16:42:32+00:00,1570090632047108103,@Sean_Rash @Torielaine92 @JimmieAllen Me too!! Have fun and strike away!! 🎳🎳🎳🎳🎳🎳,Redhart1975
78,2022-09-14 16:34:39+00:00,1570088651186487297,I am covered in calamine looking like Majin buu because of my heat rash. Why was I given sensitive skin?,mizwulee
79,2022-09-14 16:17:57+00:00,1570084447688482816,@BuzzPatterson Why not see what his phone has on it before making that rash statement.  I am guessing it will not age well.,70calypsomach
80,2022-09-14 12:20:15+00:00,1570024628164390912,@Dt8010 Glad it was found. I hope it isn't wrecked. Seems lik a real rash of thefts lately.,CarolKruck
81,2022-09-14 12:05:36+00:00,1570020941488431104,"@King_MayorBlack @kpesemi @truval49 @maaziakuchie No oo, shebi the guy who cheated is enjoying his life with another woman, while she is now spending the rest of her life in jail as a consequence of her rash nonsensical action.",SpicyAboki
82,2022-09-14 03:00:58+00:00,1569883881033310208,Idk why I have a rash on my back but this benadryl doesn't seem to be working.,StARxL0VESxy0Ux
83,2022-09-14 02:50:07+00:00,1569881146791706624,@mar_rash @med_umontreal @CR_CHUSJ Congratulations!! And welcome back to Canada! 🙏🏼,CedricSTremblay
84,2022-09-14 01:47:02+00:00,1569865272995237888,@halloweenmancom @agravewoman @GeisterDavid @SaxtonCh We are glad to hear that. We are NOT responsible for bedbugs or  skin rashes caused by use of any ‘product” purchased from the Used Mattess Store.,monstersndrinks
85,2022-09-14 01:46:03+00:00,1569865027628277760,@Muneer_rash @ZaynWahab @Baitulislam_ca MashAllah,SiddraaRana
86,2022-09-14 00:52:48+00:00,1569851623911956480,"@Mebane_Rash You did what?!?! OMG! 😲

Are you serious, Mebane? 😭🙌🏽
Will I see you tomorrow at the #LatinxEdSummit?!?",emilyfranESL
87,2022-09-13 23:37:48+00:00,1569832750420529153,When sheeè said drew was gone give   Somebody a rash from slanging her hair in they face &gt;&gt;&gt;&gt;&gt;&gt; funniest rhoa moment for me,wildb0yy
88,2022-09-13 19:29:34+00:00,1569770281513750537,Can't wait to partner with @JimmieAllen and bring home the trophy 🏆,Sean_Rash
89,2022-09-13 15:11:35+00:00,1569705355185197058,@tannenbaumr Rash Test Dummies,J_Ramez
90,2022-09-13 14:35:46+00:00,1569696343983022081,"Moderna booster update: not as bad as my last Pfizer booster. 

Had a killer headache &amp; slight fever this AM - that was resolved with ibuprofen. There’s a rash at the injection site. Was a little dizzy yesterday. Still taking it easy!",yarrhanna
91,2022-09-13 14:05:55+00:00,1569688831468736514,@PBATour @JimmieAllen @terrellowens @ChrisYoungMusic @dariusrucker @KyleTroupPBA @Sean_Rash @russell2bowl This is wonderful news! 🎳🎳🎳🎳🎳🎳🎳🎳🎳🎳🎳🎳🎳,Redhart1975
92,2022-09-13 13:08:45+00:00,1569674443579953155,".@MayorGorton calls press conference to address the recent rash of gun violence. Chief of police, and Sheriff Witt here too with @DevineCarama  @LEX18News https://t.co/Y7sDFM4UOn",LEX18_Michael
93,2022-09-13 03:33:51+00:00,1569529765971005442,Fun fact.....I might be allergic to Amoxicillin......gonna stop taking it to see if the rash goes away,Wolf_Hikariel
94,2022-09-13 01:05:43+00:00,1569492487647133696,"Rash of burglaries &amp; stolen vehicles hits Steiner Ranch
https://t.co/xptIihC94t",hotdogss1957
95,2022-09-13 00:31:17+00:00,1569483820533170178,"@katie_gutz No, she had a little rash on her leg from the shot, but I think it was the flu shot or something, not COVID.",thepoetmendez
96,2022-09-12 23:22:27+00:00,1569466499609534465,Lindsay Land RPS grad and teacher - district has been in turmoil and chaos add in a pandemic it’s been messy.  She knows the scores have been worrisome. Do not make a rash change tonight. In grad school at UVA and themes come from EL curriculum. Eureka math students have growth!,KidsFirstRPS
97,2022-09-12 23:21:31+00:00,1569466262895628288,Life has been so crazy busy lately and I’m not used to it. Being out of my normal routine. All the travels we had this year. Managing my business &amp; clients. Planning my wedding. My weird elbow / knee rash. GAHH,hippyhenny222
98,2022-09-12 22:56:14+00:00,1569459903416397826,Last night i almost the rash decision to leave the wrestling community and wrestling as a whole. But i have people here who really care about me. I know there people who would love to see me gone but oh well. https://t.co/GFTXi9hPCg,smileeBWR
99,2022-09-12 22:13:32+00:00,1569449154446753792,"@MomOnFire @mistrustme1 I bet that is effective.  ""Can you tell me what this rash is?"" Works too",TadRyals
100,2022-09-12 20:20:03+00:00,1569420596857180160,"@HeckinGoodDogs I got diaper rash, Okay!                  Danny Boy Calgary, Alberta, Canada 🇨🇦",blatch_daniel
101,2022-09-12 20:03:37+00:00,1569416462871183360,@JakesFFootball Typical week one. A lot of veterans aren't game ready. There is a rash of injuries. I don't think week two will be much different.,LorkeStevie
102,2022-09-12 20:02:39+00:00,1569416219282874369,@FranchiseTagUK There are a lot of veterans that aren't game ready. There is a rash of injuries as always.,LorkeStevie
103,2022-09-12 19:53:51+00:00,1569414003352391681,"@GeninKing412 @TylerHeadlee74 @Matt__Rash @Slaug_terhouse3 @B_Money9293 💥 This is how it’s done!💥
Awesome job 📺💪🏻",jennid22
104,2022-09-12 18:49:02+00:00,1569397691976654850,"@Punchmasterr @JasonStrummer Thanks. I hope so. Unable to use quit smoking aids (patches give me an itchy oozy rash, may be okay with gum, will try that again) meds (both wellbutrin and Chantix makes me suicidal) I may just have to suffer",prplchknz
105,2022-09-12 17:12:02+00:00,1569373282683731969,My daughter stepped on a bee Saturday and was stung. Everything seemed normal until a rash started breaking out along a vein on the bottom on her foot. We’re at the ER getting her checked out. Seems to be infected. Please send love and prayers. 🙏🏽❤️,trik_eth
106,2022-09-12 17:06:00+00:00,1569371762323750912,"Rash of burglaries &amp; stolen vehicles hits Steiner Ranch
https://t.co/xptIihBBeV",hotdogss1957
107,2022-09-12 14:46:11+00:00,1569336578543353857,"Woke up with a weird rash all over my chest, not sure if it’s from the heat or being 40",thebrianasman
108,2022-09-12 14:06:57+00:00,1569326703427866625,"Mayor forum on tourism in Lexington  with @MayorGorton and Council member/mayoral candidate,  David Kloiber. The rash of gun violence is also front and center @LEX18News https://t.co/PzD6MtZO0O",LEX18_Michael
109,2022-09-12 13:29:10+00:00,1569317193183277058,Rash is red but after two applications is not raised or scaly anymore. Just had some bum cream!,KyleOrkmansen
110,2022-09-12 12:14:05+00:00,1569298299512913923,Woke up this morning and this skin rash is completely gone. Like WTH? Like it was never there. I’m so confused.,SpecsandBlazers
111,2022-09-12 06:57:16+00:00,1569218569434537984,@mr_mayank @rash_rahman 🤡 🤡 🤡,USADCS
112,2022-09-12 06:07:21+00:00,1569206009926717440,Did you really visit New Orleans without delinquency and bruises/ road rash?! https://t.co/4DfySydR26,ryanashley420
113,2022-09-12 03:20:32+00:00,1569164027078791168,hey guy's happy birthday to 2nd birthday to piggy book 2 alley's and rash this day is important if it weren't my sister I wouldn't ever know what piggy was,Thanksgivingyes
114,2022-09-12 01:12:49+00:00,1569131884621209600,@NWChiFiets My road rash will still hurt the same.,BCycle_Myles
115,2022-09-12 00:39:30+00:00,1569123500887244801,"@IAmSophiaNelson It is, tho I didn’t get the actual rash or blisters but the pain was horrible. We thought I was having a heart attack!! Now I have permanent nerve damage to my left side from the chest (under my breast) to my back. Wearing a bra/sports bra is so painful….😞",mickingarcia
116,2022-09-12 00:08:02+00:00,1569115583513255936,@michiganstateu Board of Trustees: you’ve heard from the Council of Deans and now from the Faculty Senate. Stop working behind closed doors and start listening to those who will be most impacted by your rash decision.,christinadejong
117,2022-09-11 23:12:40+00:00,1569101648676687872,"Anyone still think after the rash of injuries across the NFL today are helped by less practice and less contact?

I have some swampland to sell you if you do…",RehabAllStar
118,2022-09-11 23:12:14+00:00,1569101539137961985,@paulagn15289991 @doggone_lovahhh He wasn't trying to be white. He had Lupus and Vitiligo. I have SLE and the rash over the years will change ur skin color. Its changed mine. He had money so he tried to blend it n2 one color. Pls don't talk about it if u don't know about it.,NyraHope
119,2022-09-11 22:55:23+00:00,1569097299636387843,I’ve only had my car for 2 weeks and I already curb rashes my rim wtf🤦🏽‍♂️,thatdudejose_
120,2022-09-11 22:41:58+00:00,1569093923234058248,"I’m extremely allergic to bug bites especially mosquitoes and I’m covered in them after last night and two bites are already 4-5 inch wide rashes 🙃🙃 

They hurt too kinda like a bruise",CatAsiaArt
121,2022-09-11 21:19:10+00:00,1569073086913445889,"@michlschwrtz I use salt. https://t.co/vmDfO3Zqlb

The philosophy is that all other brands gave me cysts or rashes. It’s $7 and lasts a year. Minimal plastic waste compared to other options.",emily_a_mills
122,2022-09-11 20:34:29+00:00,1569061841954799623,@SportsWithTree Let’s not be rash,being_steve
123,2022-09-11 19:29:25+00:00,1569045467044130817,"@thegoodgodabove ""That rash? Yeah, it's deadly""",UptownRocketTom
124,2022-09-11 18:10:13+00:00,1569025536747339778,If you see a 7’ 2” giant walking around Lost Lands… It’s just me 😬,RobertA_Rash
125,2022-09-11 17:38:32+00:00,1569017564306767874,Rash decisions being made in Nebraska,BradFanshaw
126,2022-09-11 17:37:48+00:00,1569017376904978438,This offense is giving me a rash omg,loserwhores8
127,2022-09-11 17:37:38+00:00,1569017334618279937,@Huskers Seems like a rash decision to me.,BradFanshaw
128,2022-09-11 16:07:51+00:00,1568994740506427393,#NeverForget #USA 🇺🇸 https://t.co/bIaOTCWKyA,Sean_Rash
129,2022-09-11 15:37:02+00:00,1568986986064789505,My face then broke out in a whole rash! I CANNNNNNOT BE ALLERGIC TO SHELLFISH! 😩 https://t.co/a3y4GWeWTP,LadyMatt__
130,2022-09-11 14:41:42+00:00,1568973062896320512,"@kkhogs got more road rash from busting my ass on that carpet than petrino did. just a little banged up, limited snaps today.",blahblahblake
131,2022-09-11 13:23:37+00:00,1568953409830526977,"Ways I’ve injured my back lately (check all that apply):

⬜️ - lifting weights
⬜️ - helping a friend move
⬜️ - operating dangerous machinery
⬜️ - fighting crime
✅- picking up my son to show my wife a weird rash on his butt
✅ - trying on shoes",jeremybtripp
132,2022-09-11 08:47:28+00:00,1568883915619721217,@Matt__Rash I appreciate you Matt!,tta_tia
133,2022-09-11 03:11:11+00:00,1568799286049271810,"@RatedPWF Yes he got shot. He had fever, chills &amp;  rash.",PoisonHeart1
134,2022-09-11 00:08:58+00:00,1568753429937520641,FUCK RAIDER RASH,worldwideved
135,2022-09-10 22:56:34+00:00,1568735210862256130,"My sweet student did not need a skin graph, did not have any broken bones, has a lot of road rash. May be released to come home tomorrow. ❤️ God is good ALL THE TIME",dianacarver15
136,2022-09-10 22:34:41+00:00,1568729703044759553,"""DINE AND DASH: Mississippi restaurant reports rash of customers leaving without paying for meals"" 

Bartended and waited tables back in the day myself, that sh*t is the worst! Some restaurants will take that sh*t out of your tips. I
https://t.co/VWKU7vQ47H",BoiJuanda
137,2022-09-10 22:23:49+00:00,1568726968392196099,"Fun jersey from my friends at @SGI_CANADA but the green is giving me a rash.
#CFLGameday
#ForTheW https://t.co/ZAtbqlecdQ",PamelaG_R
138,2022-09-10 21:21:38+00:00,1568711318970171392,"I had some awesome patient wins today!
• An acne patient came in for their follow-up, &amp; they have been acne-free for 3 months w/ integrative treatment
• A patient who saw me for arm rashes came in for their follow-up, &amp; they have been rash-free for 4 months w/ natural treatment",DrBryantND
139,2022-09-10 19:01:11+00:00,1568675975860453376,"was not sustainable and you knew that. you're not making rash decision here! come on, you're literally doing your best. all the time. it's okay to feel pain, this wound goes way back. way deeper than you expected. heal that wound. not what you're leaving behind. i always pick--",intuitiveshoob
140,2022-09-10 18:35:40+00:00,1568669551952535553,Just saw a little clip of #Ironheart and Jim Rash is in it! https://t.co/0qvVkGYV1T,FairyTaleMindy
141,2022-09-10 17:26:58+00:00,1568652263463460865,@ChainsawWoman It looks like impetigo. Children &amp; babies mostly get it but I got a similar rash on my cheek 5 years ago and the doctor told me it was impetigo. They gave me medicine and it healed in two weeks.,ShaunaBaker
142,2022-09-10 13:37:50+00:00,1568594600108998659,"After two weeks of suffering from a ridiculous rash or eczema (which I can finally spell), I finally screamed uncle and went to urgent care for steroids. And today it’s 50% better already.  Still terrible - but why do I do this?",elliewilhelm
143,2022-09-10 05:45:20+00:00,1568475691322056704,"Watched fantastic new (Studio!) gay romcom Bros tonight. What a brilliant crowd to see it with too. And I’ve now been in a room Billy Eichner, Judd Apatow and, best of all, Jim Rash. @ Princess of Wales Theatre https://t.co/CwKiKNOfwM",jonnytull
144,2022-09-10 04:30:17+00:00,1568456804652269568,"@KulkarPost @kiwonka @grescoe Yes! Will the brain injury or road rash be less severe if you are 1 mile from home rather than 20 miles? “Dress for the slide, not for the ride”. I ride to work, recreation, and small grocery runs. The only time I don’t wear gear is the occasion run to the beach. https://t.co/xHk2MK3ek1",Hillsider4Life
145,2022-09-09 22:56:55+00:00,1568372910842343425,"Medical commercials be like “This medication can help a little with mild skin rashes. Side effects include cancer, AIDS, and your head falling off!”",righteouswind
146,2022-09-09 22:13:35+00:00,1568362005639139328,"@MegawattsSports I'm not sure about days....I'd give it at least a few months....if not the full season....

Days seems...well...a bit rash...😆 https://t.co/2afJvg7A1a",theearthstars
